city,latitude,longitude,forecast_time,temperature_c,humidity_pct
Telavi,42.239,44.2927,2027-03-07T20:00:00+00:00,22.85,23.89
Kutaisi,41.8116,41.658,2027-03-07T21:00:00+00:00,13.66,65.52
Tbilisi,42.5598,42.7776,2027-03-07T22:00:00+00:00,11.23,67.64
Telavi,41.5057,41.8541,2027-03-07T23:00:00+00:00,-2.97,80.74
Telavi,41.1108,43.6728,2027-03-08T00:00:00+00:00,25.68,40.46
Batumi,41.4033,43.8643,2027-03-08T01:00:00+00:00,9.9,86.66
Batumi,42.8042,44.444,2027-03-08T02:00:00+00:00,3.65,57.44
Tbilisi,41.8525,44.9781,2027-03-08T03:00:00+00:00,29.58,43.49
Batumi,41.4582,43.0067,2027-03-08T04:00:00+00:00,-1.98,71.91
Kutaisi,42.0003,41.4986,2027-03-08T05:00:00+00:00,20.37,20.49
Kutaisi,41.0886,41.5343,2027-03-08T06:00:00+00:00,12.29,62.65
Telavi,42.3386,41.1385,2027-03-08T07:00:00+00:00,0.17,25.15
Batumi,41.0924,45.2419,2027-03-08T08:00:00+00:00,1.19,70.67
Kutaisi,41.2527,42.1342,2027-03-08T09:00:00+00:00,0.98,59.56
Tbilisi,42.6627,43.8767,2027-03-08T10:00:00+00:00,29.04,72.78
Kutaisi,42.011,43.9669,2027-03-08T11:00:00+00:00,-0.87,57.49
Kutaisi,42.829,45.0528,2027-03-08T12:00:00+00:00,-1.91,78.96
Telavi,41.1666,44.0077,2027-03-08T13:00:00+00:00,33.94,83.28
Telavi,41.6685,45.6816,2027-03-08T14:00:00+00:00,7.11,80.14
Kutaisi,42.8295,42.4951,2027-03-08T15:00:00+00:00,27.43,77.87
Telavi,41.3169,41.6514,2027-03-08T16:00:00+00:00,19.05,56.2
Batumi,42.3862,41.8891,2027-03-08T17:00:00+00:00,21.13,86.67
Telavi,42.4552,42.1782,2027-03-08T18:00:00+00:00,31.96,50.4
Telavi,41.96,45.4093,2027-03-08T19:00:00+00:00,5.32,33.39
Kutaisi,41.3951,45.4167,2027-03-08T20:00:00+00:00,29.4,63.58
Telavi,42.0378,41.824,2027-03-08T21:00:00+00:00,33.98,46.35
Telavi,41.2206,45.52,2027-03-08T22:00:00+00:00,25.11,79.6
Batumi,42.7887,45.3327,2027-03-08T23:00:00+00:00,20.9,78.44
Tbilisi,42.5258,42.132,2027-03-09T00:00:00+00:00,32.12,65.31
Kutaisi,41.2507,43.3545,2027-03-09T01:00:00+00:00,29.57,87.27
Tbilisi,42.442,43.8381,2027-03-09T02:00:00+00:00,-4.62,24.61
Kutaisi,41.9659,43.3894,2027-03-09T03:00:00+00:00,0.1,81.53
Telavi,41.7639,44.896,2027-03-09T04:00:00+00:00,22.75,29.69
Kutaisi,41.5234,41.7689,2027-03-09T05:00:00+00:00,-3.68,48.88
Batumi,41.1061,44.8024,2027-03-09T06:00:00+00:00,23.71,38.79
Tbilisi,42.8247,44.3938,2027-03-09T07:00:00+00:00,0.93,36.92
Tbilisi,42.5043,41.9217,2027-03-09T08:00:00+00:00,2.29,41.75
Tbilisi,41.5172,45.8,2027-03-09T09:00:00+00:00,8.13,60.01
Tbilisi,42.7576,44.1707,2027-03-09T10:00:00+00:00,15.87,28.81
Batumi,41.4349,42.6498,2027-03-09T11:00:00+00:00,16.1,71.59
Telavi,42.6023,41.8179,2027-03-09T12:00:00+00:00,18.01,64.62
Kutaisi,42.2329,44.422,2027-03-09T13:00:00+00:00,31.46,53.69
Telavi,42.5945,41.4121,2027-03-09T14:00:00+00:00,9.12,80.41
Tbilisi,42.5793,41.8308,2027-03-09T15:00:00+00:00,25.77,31.45
Kutaisi,41.9299,44.8969,2027-03-09T16:00:00+00:00,11.11,20.74
Batumi,41.2865,43.8138,2027-03-09T17:00:00+00:00,17.99,69.22
Tbilisi,41.8646,45.2121,2027-03-09T18:00:00+00:00,11.26,80.53
Kutaisi,41.6022,43.2581,2027-03-09T19:00:00+00:00,14.56,78.94
Kutaisi,41.6362,44.2933,2027-03-09T20:00:00+00:00,-2.9,84.48
Batumi,42.2826,41.6247,2027-03-09T21:00:00+00:00,19.77,61.91
Tbilisi,42.4694,43.2144,2027-03-09T22:00:00+00:00,9.55,80.42
Batumi,42.2439,42.5289,2027-03-09T23:00:00+00:00,4.25,60.22
Tbilisi,41.5544,45.2684,2027-03-10T00:00:00+00:00,24.57,67.03
Batumi,42.5824,44.4444,2027-03-10T01:00:00+00:00,1.98,52.82
Batumi,41.6687,41.9906,2027-03-10T02:00:00+00:00,28.09,77.82
Tbilisi,42.7839,42.2314,2027-03-10T03:00:00+00:00,32.37,36.27
Kutaisi,41.4971,45.4907,2027-03-10T04:00:00+00:00,22.17,23.53
Batumi,41.8462,41.5074,2027-03-10T05:00:00+00:00,2.15,40.52
Telavi,42.8668,41.1082,2027-03-10T06:00:00+00:00,17.8,46.2
Telavi,41.3146,42.2086,2027-03-10T07:00:00+00:00,8.87,42.69
Tbilisi,41.7995,41.6276,2027-03-10T08:00:00+00:00,27.86,42.87
Tbilisi,41.9749,41.4489,2027-03-10T09:00:00+00:00,32.89,42.7
Telavi,41.1083,43.9388,2027-03-10T10:00:00+00:00,33.65,64.38
Tbilisi,41.5468,41.7616,2027-03-10T11:00:00+00:00,20.91,68.1
Kutaisi,42.8926,42.9664,2027-03-10T12:00:00+00:00,-2.15,61.56
Batumi,41.7427,42.8613,2027-03-10T13:00:00+00:00,-1.5,42.45
Tbilisi,42.8828,44.8535,2027-03-10T14:00:00+00:00,-1.99,26.38
Batumi,42.6446,44.6638,2027-03-10T15:00:00+00:00,30.44,83.24
Kutaisi,42.431,42.1161,2027-03-10T16:00:00+00:00,22.54,62.79
Kutaisi,42.8632,45.8705,2027-03-10T17:00:00+00:00,19.66,81.21
Tbilisi,41.6664,43.4861,2027-03-10T18:00:00+00:00,25.26,45.06
Tbilisi,42.7883,42.9617,2027-03-10T19:00:00+00:00,26.9,32.16
Batumi,42.9613,43.0479,2027-03-10T20:00:00+00:00,-4.3,74.87
Tbilisi,42.49,41.6706,2027-03-10T21:00:00+00:00,29.08,66.99
Kutaisi,42.7836,44.5806,2027-03-10T22:00:00+00:00,4.5,29.2
Tbilisi,41.9164,45.6977,2027-03-10T23:00:00+00:00,7.51,40.24
Tbilisi,41.6288,43.8119,2027-03-11T00:00:00+00:00,10.42,76.61
Telavi,42.1913,43.3029,2027-03-11T01:00:00+00:00,-1.91,33.29
Batumi,42.3855,43.1123,2027-03-11T02:00:00+00:00,31.52,55.36
Tbilisi,41.2186,41.3932,2027-03-11T03:00:00+00:00,6.38,72.8
Tbilisi,42.6992,44.6634,2027-03-11T04:00:00+00:00,19.0,53.99
Tbilisi,42.0759,42.0356,2027-03-11T05:00:00+00:00,6.24,88.17
Telavi,42.3129,42.9294,2027-03-11T06:00:00+00:00,4.72,56.61
Telavi,42.9338,43.3657,2027-03-11T07:00:00+00:00,16.43,44.66
Kutaisi,42.8652,45.6548,2027-03-11T08:00:00+00:00,-3.17,44.54
Tbilisi,42.3217,42.909,2027-03-11T09:00:00+00:00,34.73,73.11
Batumi,41.7604,41.8805,2027-03-11T10:00:00+00:00,-3.63,53.54
Batumi,42.4291,41.783,2027-03-11T11:00:00+00:00,-4.93,64.68
Tbilisi,42.3465,45.7182,2027-03-11T12:00:00+00:00,6.62,30.8
Batumi,41.9162,42.7585,2027-03-11T13:00:00+00:00,6.31,52.63
Batumi,42.4543,44.5596,2027-03-11T14:00:00+00:00,-3.85,57.34
Tbilisi,42.5373,44.0183,2027-03-11T15:00:00+00:00,33.09,56.43
Kutaisi,41.2065,42.2765,2027-03-11T16:00:00+00:00,34.08,62.53
Batumi,41.8233,45.4585,2027-03-11T17:00:00+00:00,5.41,53.66
Tbilisi,42.8876,42.8946,2027-03-11T18:00:00+00:00,15.6,49.25
Kutaisi,41.1368,43.8059,2027-03-11T19:00:00+00:00,25.51,82.53
Tbilisi,41.85,42.7716,2027-03-11T20:00:00+00:00,-3.18,66.82
Kutaisi,42.6421,42.0361,2027-03-11T21:00:00+00:00,7.15,84.83
Tbilisi,42.0076,45.5805,2027-03-11T22:00:00+00:00,21.23,34.67
Batumi,41.0325,41.1619,2027-03-11T23:00:00+00:00,8.98,78.44
Kutaisi,41.857,44.7921,2027-03-12T00:00:00+00:00,3.56,73.94
Telavi,41.9642,42.2098,2027-03-12T01:00:00+00:00,22.08,26.96
Telavi,42.375,43.4052,2027-03-12T02:00:00+00:00,18.68,31.26
Telavi,41.2155,42.4159,2027-03-12T03:00:00+00:00,14.22,30.76
Tbilisi,41.2872,44.3239,2027-03-12T04:00:00+00:00,0.54,46.25
Kutaisi,41.674,41.1189,2027-03-12T05:00:00+00:00,-2.69,43.95
Tbilisi,42.0146,44.7219,2027-03-12T06:00:00+00:00,-3.54,59.45
Batumi,42.1361,43.4799,2027-03-12T07:00:00+00:00,20.24,36.58
Telavi,41.2702,42.8875,2027-03-12T08:00:00+00:00,10.67,20.92
Kutaisi,41.4975,42.0988,2027-03-12T09:00:00+00:00,21.85,21.92
Tbilisi,41.5821,42.5644,2027-03-12T10:00:00+00:00,19.6,63.29
Batumi,42.9718,43.4586,2027-03-12T11:00:00+00:00,33.95,39.46
Telavi,42.9832,43.832,2027-03-12T12:00:00+00:00,20.75,41.99
Kutaisi,41.8266,42.9374,2027-03-12T13:00:00+00:00,15.48,54.76
Batumi,41.7185,43.6093,2027-03-12T14:00:00+00:00,26.94,30.97
Kutaisi,41.3104,44.8899,2027-03-12T15:00:00+00:00,20.27,23.9
Batumi,41.2548,41.1868,2027-03-12T16:00:00+00:00,3.98,86.77
Tbilisi,41.7446,44.7178,2027-03-12T17:00:00+00:00,13.06,79.36
Tbilisi,41.3689,41.3941,2027-03-12T18:00:00+00:00,9.76,59.47
Tbilisi,42.6521,41.5114,2027-03-12T19:00:00+00:00,15.66,64.03
Tbilisi,41.6736,43.0641,2027-03-12T20:00:00+00:00,12.25,69.67
Tbilisi,42.6996,42.0875,2027-03-12T21:00:00+00:00,0.08,56.9
Kutaisi,42.5426,43.4296,2027-03-12T22:00:00+00:00,19.57,60.86
Telavi,42.5993,43.0814,2027-03-12T23:00:00+00:00,8.06,53.15
Kutaisi,42.6583,45.0516,2027-03-13T00:00:00+00:00,29.22,39.73
Kutaisi,41.3106,41.7237,2027-03-13T01:00:00+00:00,26.97,38.17
Batumi,41.5021,43.7211,2027-03-13T02:00:00+00:00,10.72,70.69
Batumi,42.7366,42.1735,2027-03-13T03:00:00+00:00,-1.93,45.69
Batumi,42.886,45.188,2027-03-13T04:00:00+00:00,29.86,83.94
Tbilisi,42.3909,42.9013,2027-03-13T05:00:00+00:00,10.23,61.1
Tbilisi,42.8402,44.9399,2027-03-13T06:00:00+00:00,19.17,37.4
Telavi,41.0128,41.4263,2027-03-13T07:00:00+00:00,5.55,85.15
Tbilisi,42.7467,43.8393,2027-03-13T08:00:00+00:00,24.77,78.16
Batumi,42.4673,45.235,2027-03-13T09:00:00+00:00,10.13,66.04
Batumi,42.7768,44.6314,2027-03-13T10:00:00+00:00,11.37,58.65
Batumi,41.5789,45.8441,2027-03-13T11:00:00+00:00,3.82,25.49
Tbilisi,41.396,41.3488,2027-03-13T12:00:00+00:00,-0.85,86.07
Tbilisi,41.6241,45.7439,2027-03-13T13:00:00+00:00,8.67,26.01
Batumi,41.3131,44.1809,2027-03-13T14:00:00+00:00,12.8,61.11
Tbilisi,41.6194,43.2522,2027-03-13T15:00:00+00:00,15.09,48.98
Kutaisi,42.5848,45.0334,2027-03-13T16:00:00+00:00,31.11,51.73
Kutaisi,42.3212,43.5166,2027-03-13T17:00:00+00:00,16.06,24.84
Batumi,41.2091,45.0466,2027-03-13T18:00:00+00:00,9.15,83.73
Kutaisi,41.6294,41.6257,2027-03-13T19:00:00+00:00,25.58,52.04
Telavi,42.1993,44.9528,2027-03-13T20:00:00+00:00,13.2,38.74
Batumi,41.4296,45.9656,2027-03-13T21:00:00+00:00,12.99,38.08
Telavi,41.0074,45.7128,2027-03-13T22:00:00+00:00,4.88,27.46
Batumi,41.7864,45.8484,2027-03-13T23:00:00+00:00,19.59,26.23
Telavi,42.9269,41.354,2027-03-14T00:00:00+00:00,28.34,21.18
Batumi,41.8533,45.0453,2027-03-14T01:00:00+00:00,9.02,85.82
Tbilisi,41.6954,45.6273,2027-03-14T02:00:00+00:00,10.86,26.13
Tbilisi,41.1624,45.9823,2027-03-14T03:00:00+00:00,19.1,65.08
Kutaisi,41.814,41.4731,2027-03-14T04:00:00+00:00,7.88,47.73
Telavi,42.862,41.1066,2027-03-14T05:00:00+00:00,6.24,40.34
Telavi,41.9278,42.5016,2027-03-14T06:00:00+00:00,17.46,74.24
Kutaisi,42.0175,43.5838,2027-03-14T07:00:00+00:00,13.69,82.87
Batumi,41.8106,41.5326,2027-03-14T08:00:00+00:00,34.53,84.49
Telavi,42.5959,41.0196,2027-03-14T09:00:00+00:00,-2.13,54.04
Batumi,42.3077,42.566,2027-03-14T10:00:00+00:00,31.3,61.69
Batumi,42.6317,45.6712,2027-03-14T11:00:00+00:00,12.77,27.23
Tbilisi,41.8847,43.8687,2027-03-14T12:00:00+00:00,25.36,78.25
Tbilisi,41.5561,41.1181,2027-03-14T13:00:00+00:00,31.88,38.76
Kutaisi,41.1723,45.8587,2027-03-14T14:00:00+00:00,9.27,79.44
Telavi,41.8955,42.1372,2027-03-14T15:00:00+00:00,4.33,66.34
Kutaisi,42.3272,44.6521,2027-03-14T16:00:00+00:00,34.4,84.79
Kutaisi,42.8802,42.1441,2027-03-14T17:00:00+00:00,34.43,53.6
Tbilisi,42.6371,44.6345,2027-03-14T18:00:00+00:00,9.41,83.48
Tbilisi,41.6222,44.4737,2027-03-14T19:00:00+00:00,18.43,32.61
Telavi,42.9599,42.0722,2027-03-14T20:00:00+00:00,10.44,27.82
Telavi,42.2952,43.2818,2027-03-14T21:00:00+00:00,-0.85,51.81
Kutaisi,42.5267,44.4724,2027-03-14T22:00:00+00:00,1.19,55.46
Batumi,42.8582,41.9804,2027-03-14T23:00:00+00:00,24.85,59.21
Kutaisi,42.6916,42.8806,2027-03-15T00:00:00+00:00,8.18,66.29
Batumi,42.7315,44.2943,2027-03-15T01:00:00+00:00,10.52,51.73
Tbilisi,41.5215,41.3912,2027-03-15T02:00:00+00:00,32.02,36.9
Batumi,42.5821,45.4727,2027-03-15T03:00:00+00:00,14.26,62.63
Telavi,42.8745,43.1521,2027-03-15T04:00:00+00:00,9.61,59.15
Tbilisi,41.9554,42.145,2027-03-15T05:00:00+00:00,7.78,62.53
Tbilisi,42.7617,41.6072,2027-03-15T06:00:00+00:00,0.45,21.71
Batumi,42.8689,42.855,2027-03-15T07:00:00+00:00,5.52,41.16
Batumi,42.6392,43.6756,2027-03-15T08:00:00+00:00,18.84,21.09
Kutaisi,42.3252,44.142,2027-03-15T09:00:00+00:00,8.11,54.02
Batumi,42.1986,42.1867,2027-03-15T10:00:00+00:00,21.46,53.28
Tbilisi,42.4486,45.9278,2027-03-15T11:00:00+00:00,10.9,72.32
Batumi,41.7242,41.6307,2027-03-15T12:00:00+00:00,28.35,65.39
Kutaisi,41.0477,45.6196,2027-03-15T13:00:00+00:00,10.58,23.75
Tbilisi,42.3336,44.9189,2027-03-15T14:00:00+00:00,26.85,27.78
Tbilisi,41.1663,42.6335,2027-03-15T15:00:00+00:00,-2.05,24.93
Telavi,41.3851,42.2896,2027-03-15T16:00:00+00:00,5.1,73.99
Tbilisi,41.2786,41.4386,2027-03-15T17:00:00+00:00,4.24,23.28
Batumi,42.3103,41.9661,2027-03-15T18:00:00+00:00,29.15,66.62
Telavi,42.6644,44.1225,2027-03-15T19:00:00+00:00,25.57,68.06
Telavi,41.9561,41.9832,2027-03-15T20:00:00+00:00,32.29,25.15
Kutaisi,42.3306,43.6461,2027-03-15T21:00:00+00:00,14.75,82.23
Telavi,42.8974,42.2251,2027-03-15T22:00:00+00:00,34.67,79.93
Kutaisi,42.9389,44.6232,2027-03-15T23:00:00+00:00,-2.19,29.7
Tbilisi,42.5442,43.6515,2027-03-16T00:00:00+00:00,0.45,29.78
Telavi,41.4266,41.4081,2027-03-16T01:00:00+00:00,24.09,47.83
Kutaisi,41.2431,42.922,2027-03-16T02:00:00+00:00,20.52,63.92
Batumi,42.6569,41.7777,2027-03-16T03:00:00+00:00,11.54,73.52
Telavi,42.2151,43.1178,2027-03-16T04:00:00+00:00,2.57,83.91
Tbilisi,41.8277,43.3122,2027-03-16T05:00:00+00:00,5.96,78.56
Batumi,41.4507,43.887,2027-03-16T06:00:00+00:00,-2.29,60.01
Batumi,42.3172,45.8876,2027-03-16T07:00:00+00:00,0.6,82.98
Batumi,42.771,44.1753,2027-03-16T08:00:00+00:00,11.09,51.79
Tbilisi,41.3496,45.4403,2027-03-16T09:00:00+00:00,4.62,60.82
Kutaisi,42.6913,41.8271,2027-03-16T10:00:00+00:00,2.46,32.95
Telavi,42.5232,42.2907,2027-03-16T11:00:00+00:00,22.35,39.49
Batumi,42.6029,44.735,2027-03-16T12:00:00+00:00,12.17,69.24
Telavi,42.0146,45.3605,2027-03-16T13:00:00+00:00,30.35,25.21
Batumi,41.4416,43.1304,2027-03-16T14:00:00+00:00,-4.03,69.53
Tbilisi,41.6409,43.4984,2027-03-16T15:00:00+00:00,-1.59,43.38
Kutaisi,42.1877,44.2996,2027-03-16T16:00:00+00:00,22.77,73.96
Telavi,42.3972,41.8345,2027-03-16T17:00:00+00:00,14.26,53.52
Tbilisi,41.3435,42.7817,2027-03-16T18:00:00+00:00,-1.08,30.64
Kutaisi,42.9091,45.7686,2027-03-16T19:00:00+00:00,13.72,28.14
Batumi,42.7726,45.8331,2027-03-16T20:00:00+00:00,10.81,21.57
Batumi,41.3805,43.5436,2027-03-16T21:00:00+00:00,-2.1,75.74
Batumi,42.245,42.7235,2027-03-16T22:00:00+00:00,19.77,59.74
Telavi,41.9368,42.1369,2027-03-16T23:00:00+00:00,13.21,84.19
Batumi,42.2033,42.795,2027-03-17T00:00:00+00:00,14.55,60.52
Kutaisi,41.1349,45.8084,2027-03-17T01:00:00+00:00,27.64,37.84
Telavi,41.5389,41.4267,2027-03-17T02:00:00+00:00,-2.42,67.28
Telavi,42.9264,43.2802,2027-03-17T03:00:00+00:00,3.74,56.94
Batumi,42.9226,42.9647,2027-03-17T04:00:00+00:00,21.12,80.4
Tbilisi,41.2068,42.8238,2027-03-17T05:00:00+00:00,17.22,71.12
Batumi,41.4106,41.1531,2027-03-17T06:00:00+00:00,-4.42,23.01
Telavi,42.9125,41.1604,2027-03-17T07:00:00+00:00,32.91,68.96
Batumi,42.2566,45.9711,2027-03-17T08:00:00+00:00,17.34,55.79
Batumi,42.9231,45.1928,2027-03-17T09:00:00+00:00,1.85,27.74
Telavi,42.3659,43.6085,2027-03-17T10:00:00+00:00,3.11,32.02
Telavi,41.4591,43.1338,2027-03-17T11:00:00+00:00,9.13,84.38
Kutaisi,41.2987,41.0133,2027-03-17T12:00:00+00:00,0.35,24.48
Telavi,42.6899,43.7521,2027-03-17T13:00:00+00:00,0.51,52.9
Tbilisi,41.8737,44.5823,2027-03-17T14:00:00+00:00,14.6,68.87
Batumi,42.2585,42.6312,2027-03-17T15:00:00+00:00,1.28,71.2
Kutaisi,41.707,41.4569,2027-03-17T16:00:00+00:00,23.37,21.28
Kutaisi,42.77,41.1618,2027-03-17T17:00:00+00:00,-0.41,41.25
Kutaisi,42.42,41.6441,2027-03-17T18:00:00+00:00,30.08,34.56
Tbilisi,41.0257,43.0917,2027-03-17T19:00:00+00:00,34.84,29.42
Batumi,41.6445,41.7677,2027-03-17T20:00:00+00:00,21.17,36.16
Batumi,42.3393,44.414,2027-03-17T21:00:00+00:00,30.09,64.78
Batumi,42.9915,42.6545,2027-03-17T22:00:00+00:00,3.19,28.03
Telavi,42.535,41.7077,2027-03-17T23:00:00+00:00,33.27,22.11
Tbilisi,42.7424,44.5473,2027-03-18T00:00:00+00:00,3.84,49.54
Telavi,42.2244,45.1807,2027-03-18T01:00:00+00:00,13.85,67.32
Tbilisi,41.4975,45.2906,2027-03-18T02:00:00+00:00,5.17,39.49
Kutaisi,41.1286,41.0943,2027-03-18T03:00:00+00:00,-1.02,47.37
Telavi,41.0086,44.4289,2027-03-18T04:00:00+00:00,6.5,75.21
Kutaisi,42.1046,41.4993,2027-03-18T05:00:00+00:00,24.15,26.65
Telavi,41.5986,43.9005,2027-03-18T06:00:00+00:00,11.51,68.53
Tbilisi,42.1727,42.4786,2027-03-18T07:00:00+00:00,-0.24,20.42
Tbilisi,42.3084,45.8216,2027-03-18T08:00:00+00:00,11.32,60.12
Telavi,41.1974,44.5942,2027-03-18T09:00:00+00:00,2.81,43.09
Batumi,42.4167,42.8624,2027-03-18T10:00:00+00:00,22.93,68.74
Batumi,42.3213,45.8981,2027-03-18T11:00:00+00:00,32.42,42.71
Batumi,42.9682,44.2396,2027-03-18T12:00:00+00:00,20.44,36.45
Kutaisi,42.4803,45.7732,2027-03-18T13:00:00+00:00,29.03,41.42
Telavi,41.3487,42.6993,2027-03-18T14:00:00+00:00,29.81,33.89
Kutaisi,41.0934,41.5325,2027-03-18T15:00:00+00:00,-0.37,43.07
Batumi,42.6341,42.5967,2027-03-18T16:00:00+00:00,22.43,78.44
Telavi,41.8906,43.7165,2027-03-18T17:00:00+00:00,16.53,48.13
Batumi,41.1649,43.2257,2027-03-18T18:00:00+00:00,16.26,21.31
Batumi,41.0397,45.5424,2027-03-18T19:00:00+00:00,9.35,83.17
Tbilisi,42.4134,43.965,2027-03-18T20:00:00+00:00,-0.29,58.05
Tbilisi,42.5985,45.2477,2027-03-18T21:00:00+00:00,7.38,83.08
Batumi,42.2183,45.4644,2027-03-18T22:00:00+00:00,9.72,69.18
Kutaisi,42.3215,42.8223,2027-03-18T23:00:00+00:00,30.17,23.16
Kutaisi,42.1271,43.2148,2027-03-19T00:00:00+00:00,12.8,61.97
Tbilisi,41.2139,41.9418,2027-03-19T01:00:00+00:00,12.97,61.47
Batumi,41.0366,42.5273,2027-03-19T02:00:00+00:00,8.25,48.82
Batumi,41.8843,42.2506,2027-03-19T03:00:00+00:00,25.68,67.8
Tbilisi,42.9946,41.0028,2027-03-19T04:00:00+00:00,17.8,82.45
Kutaisi,42.936,43.8522,2027-03-19T05:00:00+00:00,31.46,22.73
Tbilisi,42.7564,44.2965,2027-03-19T06:00:00+00:00,33.57,32.71
Batumi,41.4028,44.5466,2027-03-19T07:00:00+00:00,18.8,46.32
Tbilisi,42.8308,41.9788,2027-03-19T08:00:00+00:00,13.34,67.65
Tbilisi,41.2598,43.5379,2027-03-19T09:00:00+00:00,18.11,56.14
Batumi,41.0141,45.9419,2027-03-19T10:00:00+00:00,14.83,47.33
Tbilisi,42.4809,44.7385,2027-03-19T11:00:00+00:00,24.22,60.06
Telavi,42.1546,45.3015,2027-03-19T12:00:00+00:00,18.78,52.66
Kutaisi,42.3919,45.6752,2027-03-19T13:00:00+00:00,31.49,79.94
Batumi,41.4225,44.3838,2027-03-19T14:00:00+00:00,24.93,81.73
Kutaisi,42.765,41.7277,2027-03-19T15:00:00+00:00,9.62,64.99
Telavi,42.0251,41.5246,2027-03-19T16:00:00+00:00,25.92,38.07
Batumi,42.9383,43.3371,2027-03-19T17:00:00+00:00,22.87,23.58
Tbilisi,42.2901,43.3513,2027-03-19T18:00:00+00:00,14.86,39.92
Kutaisi,42.5637,42.5632,2027-03-19T19:00:00+00:00,22.36,64.98
Kutaisi,42.7391,42.5485,2027-03-19T20:00:00+00:00,-0.59,87.41
Telavi,41.806,45.5281,2027-03-19T21:00:00+00:00,1.81,49.82
Telavi,42.2805,45.6313,2027-03-19T22:00:00+00:00,6.39,36.26
Telavi,42.6607,45.9676,2027-03-19T23:00:00+00:00,-0.63,47.37
Kutaisi,41.499,43.8987,2027-03-20T00:00:00+00:00,31.78,34.65
Kutaisi,42.9096,44.1842,2027-03-20T01:00:00+00:00,29.49,71.85
Telavi,42.6247,44.5202,2027-03-20T02:00:00+00:00,17.89,50.04
Kutaisi,41.9009,44.7816,2027-03-20T03:00:00+00:00,31.88,54.78
Telavi,42.332,44.9868,2027-03-20T04:00:00+00:00,-2.12,53.39
Kutaisi,42.992,42.0904,2027-03-20T05:00:00+00:00,7.26,22.73
Batumi,41.1136,43.2143,2027-03-20T06:00:00+00:00,21.8,76.45
Telavi,41.9314,42.9396,2027-03-20T07:00:00+00:00,30.21,68.03
Batumi,41.6326,41.1277,2027-03-20T08:00:00+00:00,20.06,54.44
Batumi,41.7758,41.7836,2027-03-20T09:00:00+00:00,2.63,70.08
Kutaisi,41.565,42.1815,2027-03-20T10:00:00+00:00,2.56,60.71
Kutaisi,41.2598,43.7716,2027-03-20T11:00:00+00:00,22.28,23.03
Batumi,41.4484,44.8249,2027-03-20T12:00:00+00:00,33.48,85.08
Telavi,41.6301,41.7931,2027-03-20T13:00:00+00:00,4.52,68.6
Kutaisi,42.6177,42.4237,2027-03-20T14:00:00+00:00,13.02,38.37
Tbilisi,41.3767,45.8429,2027-03-20T15:00:00+00:00,4.83,53.74
Tbilisi,41.584,44.9611,2027-03-20T16:00:00+00:00,8.19,22.34
Batumi,42.4207,42.5698,2027-03-20T17:00:00+00:00,8.79,51.6
Tbilisi,42.8265,41.744,2027-03-20T18:00:00+00:00,-3.36,27.95
Kutaisi,41.1473,43.0905,2027-03-20T19:00:00+00:00,7.37,85.59
Kutaisi,42.1272,44.9966,2027-03-20T20:00:00+00:00,26.97,27.78
Batumi,41.2155,43.8186,2027-03-20T21:00:00+00:00,32.09,61.79
Batumi,41.9552,44.6621,2027-03-20T22:00:00+00:00,26.43,78.99
Kutaisi,41.0593,44.6747,2027-03-20T23:00:00+00:00,-0.87,30.77
Batumi,42.8127,43.7051,2027-03-21T00:00:00+00:00,4.47,69.71
Tbilisi,41.7294,42.4802,2027-03-21T01:00:00+00:00,11.77,68.65
Batumi,42.3424,45.684,2027-03-21T02:00:00+00:00,9.84,42.67
Kutaisi,42.1613,41.2553,2027-03-21T03:00:00+00:00,33.78,34.86
Kutaisi,41.8574,43.4986,2027-03-21T04:00:00+00:00,14.49,57.73
Kutaisi,42.8459,42.0819,2027-03-21T05:00:00+00:00,20.85,54.17
Batumi,42.1531,44.003,2027-03-21T06:00:00+00:00,5.51,77.64
Tbilisi,41.0585,41.8897,2027-03-21T07:00:00+00:00,24.67,37.09
Telavi,42.4417,45.9153,2027-03-21T08:00:00+00:00,28.41,86.36
Telavi,42.7796,43.814,2027-03-21T09:00:00+00:00,2.35,68.0
Batumi,41.1241,43.2206,2027-03-21T10:00:00+00:00,32.96,67.36
Telavi,41.2084,44.8663,2027-03-21T11:00:00+00:00,-3.51,65.03
Telavi,41.0475,44.6065,2027-03-21T12:00:00+00:00,33.25,67.48
Batumi,41.0773,42.036,2027-03-21T13:00:00+00:00,28.93,37.7
Tbilisi,41.9142,43.9957,2027-03-21T14:00:00+00:00,30.76,83.87
Telavi,41.3646,41.3694,2027-03-21T15:00:00+00:00,20.96,68.01
Batumi,42.1763,44.176,2027-03-21T16:00:00+00:00,28.56,71.84
Batumi,42.156,42.8896,2027-03-21T17:00:00+00:00,20.95,30.27
Tbilisi,42.7002,42.1217,2027-03-21T18:00:00+00:00,14.22,31.17
Telavi,41.0842,41.2783,2027-03-21T19:00:00+00:00,17.37,81.91
Batumi,42.3047,43.2224,2027-03-21T20:00:00+00:00,6.19,51.78
Tbilisi,41.6311,44.1022,2027-03-21T21:00:00+00:00,7.97,71.47
Telavi,42.5786,45.4533,2027-03-21T22:00:00+00:00,32.34,24.35
Batumi,41.3015,44.4648,2027-03-21T23:00:00+00:00,15.74,68.56
Tbilisi,42.92,45.9043,2027-03-22T00:00:00+00:00,1.7,88.32
